method,distribution,n,m,load_factor,num_hash_functions,trial,insert_time_total,insert_time_per_op,search_time_total,search_time_per_op,search_comparisons_total,search_comparisons_avg,max_chain_length,average_chain_length,non_empty_buckets,empty_buckets,chain_length_stdev,collision_count,unique_keys,p,coefficients
universal,adversarial,10000,5000,2.0,3,4,0.025302624999312684,2.5302624999312684e-06,0.009898291998979403,1.9796583997958805e-06,18315,3.663,7,2.0,4523,477,1.2190159966136622,5477,10000,2.305843009213694e+18,"[[176127807941085543, 92145436972157049], [1353304280071655414, 2046636642761636536], [1463118878522575776, 350413271360474182]]"
fixed,adversarial,10000,5000,2.0,1,5,0.34612475000176346,3.4612475000176345e-05,1.4973293330003798,0.000299465866600076,24761707,4952.3414,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,5,0.025161457997455727,2.5161457997455725e-06,0.009833459000219591,1.9666918000439183e-06,17754,3.5508,6,2.0,4548,452,1.1879393923933999,5452,10000,2.305843009213694e+18,"[[144173240364996770, 1276607102766329742], [1316153465216681486, 593588258721341972], [891339916669062610, 1419387771326649839]]"
fixed,adversarial,10000,5000,2.0,1,6,0.3503722499990545,3.503722499990545e-05,1.4553963340003975,0.0002910792668000795,25075838,5015.1676,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,6,0.025136084001132986,2.5136084001132986e-06,0.00981191599930753,1.962383199861506e-06,19392,3.8784,7,2.0,4334,666,1.3792751719653333,5666,10000,2.305843009213694e+18,"[[727386515324539458, 1284136067485901726], [1233138577490571038, 1828907452299493987], [1165171476919621068, 1646066583754636611]]"
fixed,adversarial,10000,5000,2.0,1,7,0.3430465829987952,3.430465829987952e-05,1.3998388749969308,0.00027996777499938617,25003343,5000.6686,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,7,0.02616029199998593,2.616029199998593e-06,0.011088082999776816,2.2176165999553633e-06,40173,8.0346,15,2.0,3774,1226,2.3363218956299665,6226,10000,2.305843009213694e+18,"[[793970665397899006, 2152094108188559335], [745929175751854539, 1278256298576207987], [1862522474300937406, 1567653588555493210]]"
fixed,adversarial,10000,5000,2.0,1,8,0.34459970900206827,3.4459970900206826e-05,1.4825762500004203,0.0002965152500000841,24955414,4991.0828,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,8,0.02512854200176662,2.512854200176662e-06,0.009518667000520509,1.9037334001041017e-06,18475,3.695,7,2.0,4379,621,1.3444701558606647,5621,10000,2.305843009213694e+18,"[[1973099216186019426, 839551891445904909], [2054075847285760178, 1596895736779450158], [1768356806526079850, 761040643918656312]]"
fixed,adversarial,10000,5000,2.0,1,9,0.34552579099909053,3.4552579099909055e-05,1.7041400420021091,0.00034082800840042185,25084442,5016.8884,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,9,0.0247466250002617,2.47466250002617e-06,0.009792791002837475,1.958558200567495e-06,19192,3.8384,9,2.0,4238,762,1.5479018056711478,5762,10000,2.305843009213694e+18,"[[1933427113282973200, 1273492775044695229], [567420718719220919, 2291110579130834537], [1919842552580472723, 589921478534064354]]"
fixed,adversarial,10000,5000,2.0,1,10,0.34964566599956015,3.496456659995601e-05,1.4402123750005558,0.00028804247500011115,24717651,4943.5302,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,10,0.025671874998806743,2.5671874998806744e-06,0.009945958001480903,1.9891916002961807e-06,19623,3.9246,8,2.0,4366,634,1.3704014010500718,5634,10000,2.305843009213694e+18,"[[618696799174358726, 2029214271970554437], [1181946042011416434, 1971785935387254006], [855518877651879508, 78523067754061221]]"
fixed,adversarial,10000,5000,2.0,1,11,0.39455316699968535,3.945531669996854e-05,1.4089767089972156,0.00028179534179944313,25101968,5020.3936,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,11,0.02536070799760637,2.536070799760637e-06,0.009571832997607999,1.9143665995216e-06,18758,3.7516,7,2.0,4452,548,1.2804686642007292,5548,10000,2.305843009213694e+18,"[[1967359095987829717, 498185230560009946], [1157680175712590001, 1113020793331031894], [1655376568515428791, 831730782862272696]]"
fixed,adversarial,10000,5000,2.0,1,12,0.3417297919986595,3.417297919986595e-05,1.4285877920010535,0.0002857175584002107,24764253,4952.8506,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,12,0.02479808299904107,2.479808299904107e-06,0.009678417001850903,1.935683400370181e-06,17847,3.5694,7,2.0,4543,457,1.1918053532351665,5457,10000,2.305843009213694e+18,"[[2258536001366688123, 1012121370449003109], [686970057059376321, 2051824648104402063], [1124175962628406669, 504983195232581899]]"
fixed,adversarial,10000,5000,2.0,1,13,0.34205495799687924,3.420549579968792e-05,1.422885584001051,0.0002845771168002102,24695031,4939.0062,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,13,0.024902666002162732,2.4902666002162734e-06,0.009651583000959363,1.9303166001918725e-06,17857,3.5714,6,2.0,4526,474,1.2074767078498865,5474,10000,2.305843009213694e+18,"[[2277903568736387890, 452514279465990313], [2303280692498563247, 697951185415921787], [183691764838410618, 423743168849403417]]"
fixed,adversarial,10000,5000,2.0,1,14,0.34387683300155913,3.438768330015591e-05,1.468214500000613,0.0002936429000001226,25343526,5068.7052,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,14,0.025121457998466212,2.512145799846621e-06,0.00966162500117207,1.932325000234414e-06,18043,3.6086,7,2.0,4474,526,1.2593649193144931,5526,10000,2.305843009213694e+18,"[[1956076132499880650, 26508845497723367], [1505952038662606745, 694384076709536977], [1251442079079685814, 2146666122401106131]]"
fixed,adversarial,10000,5000,2.0,1,15,0.34459208300177124,3.4459208300177125e-05,1.472726583997428,0.0002945453167994856,25202685,5040.537,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,15,0.024901291999412933,2.490129199941293e-06,0.009696625002106884,1.9393250004213767e-06,21164,4.2328,8,2.0,4368,632,1.3856406460551018,5632,10000,2.305843009213694e+18,"[[847978861133403702, 1395714462194184430], [518482636670340538, 740682746084312398], [1100716632290196263, 2269261073193213249]]"
fixed,adversarial,10000,5000,2.0,1,16,0.3426787909993436,3.4267879099934364e-05,1.4380377499983297,0.00028760754999966593,24851031,4970.2062,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,16,0.024988832999952137,2.4988832999952137e-06,0.009685624998382991,1.9371249996765983e-06,18828,3.7656,7,2.0,4454,546,1.2771844032871682,5546,10000,2.305843009213694e+18,"[[454612962106966139, 1702438209959121919], [2265420330264173236, 463866247378689703], [443667755326800348, 934787930118675060]]"
fixed,adversarial,10000,5000,2.0,1,17,0.3436449590008124,3.436449590008124e-05,1.4970906249982363,0.00029941812499964727,25060643,5012.1286,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,17,0.024943458000052487,2.4943458000052487e-06,0.009560374997818144,1.9120749995636288e-06,18039,3.6078,7,2.0,4512,488,1.2004998958767135,5488,10000,2.305843009213694e+18,"[[195095767942445094, 1500048066919629750], [1059562453095694534, 313986444720046481], [691564608163384468, 53651072377497930]]"
fixed,adversarial,10000,5000,2.0,1,18,0.3429246250016149,3.429246250016149e-05,1.457288375000644,0.00029145767500012883,25195517,5039.1034,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,18,0.02516220899997279,2.516220899997279e-06,0.009832125000684755,1.966425000136951e-06,22013,4.4026,9,2.0,4228,772,1.6,5772,10000,2.305843009213694e+18,"[[653524007492807808, 355415340864572460], [529539352426941228, 1114891161808553618], [2041277660056489008, 2248875904457507991]]"
fixed,adversarial,10000,5000,2.0,1,19,0.34274691700193216,3.4274691700193214e-05,1.4201660409999022,0.0002840332081999804,25249053,5049.8106,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,19,0.02552879200084135,2.552879200084135e-06,0.009826541998336324,1.9653083996672647e-06,21704,4.3408,14,2.0,4096,904,2.113575170179665,5904,10000,2.305843009213694e+18,"[[418983635330710152, 499844581152741729], [2091481658804620576, 676363097439722673], [1853845312400714918, 63921434307813850]]"
fixed,adversarial,10000,5000,2.0,1,20,0.34213420800006134,3.4213420800006134e-05,1.4179778340003395,0.0002835955668000679,24620279,4924.0558,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,20,0.025252415998693323,2.525241599869332e-06,0.009792958000616636,1.9585916001233274e-06,18295,3.659,8,2.0,4392,608,1.3231779925618472,5608,10000,2.305843009213694e+18,"[[1326467972949138173, 150235521510768009], [1878749678761878296, 2057856258604839518], [714528426559143356, 1546845777023972402]]"
fixed,adversarial,10000,5000,2.0,1,21,0.3438765840000997,3.438765840000997e-05,1.4762235839989444,0.00029524471679978886,25141648,5028.3296,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,21,0.02453533300285926,2.453533300285926e-06,0.009599709002941381,1.9199418005882763e-06,17594,3.5188,6,2.0,4508,492,1.206482490548454,5492,10000,2.305843009213694e+18,"[[1024322815512585445, 2145571529822921201], [583220317473756343, 1521440433806999588], [891688296819238137, 181082232511610579]]"
fixed,adversarial,10000,5000,2.0,1,22,0.34492800000225543,3.4492800000225544e-05,1.4911883329987177,0.00029823766659974353,25162588,5032.5176,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,22,0.02579666699966765,2.579666699966765e-06,0.009866083000815706,1.973216600163141e-06,18584,3.7168,7,2.0,4475,525,1.2534751692793917,5525,10000,2.305843009213694e+18,"[[287886780813115929, 1413457234261051687], [1236295213923302512, 1583790892526252416], [469264712334336849, 619461346342472605]]"
fixed,adversarial,10000,5000,2.0,1,23,0.3443130409978039,3.4431304099780394e-05,1.3946040840019123,0.0002789208168003825,24862582,4972.5164,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,23,0.025229957998817554,2.5229957998817553e-06,0.009689874998002779,1.9379749996005556e-06,19071,3.8142,8,2.0,4307,693,1.3859292911256331,5693,10000,2.305843009213694e+18,"[[666030003530279332, 1185754838603315180], [507164280403988863, 1057119984642882112], [1021713661893975990, 2137083730657759889]]"
fixed,adversarial,10000,5000,2.0,1,24,0.3427592080006434,3.427592080006434e-05,1.470060542000283,0.0002940121084000566,24821022,4964.2044,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,24,0.025215082998329308,2.5215082998329308e-06,0.009864374998869607,1.9728749997739215e-06,20092,4.0184,11,2.0,4085,915,1.8035520508152794,5915,10000,2.305843009213694e+18,"[[719391770955253926, 2130106160647316609], [1814591772010625413, 678012837864961736], [2256121436648175771, 1806161501175307684]]"
fixed,adversarial,10000,5000,2.0,1,25,0.3445367919994169,3.445367919994169e-05,1.4554440840001917,0.0002910888168000383,25117102,5023.4204,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,25,0.024660040999151533,2.4660040999151534e-06,0.009484375001193257,1.8968750002386515e-06,17929,3.5858,8,2.0,4515,485,1.2155657119218195,5485,10000,2.305843009213694e+18,"[[267692963849940753, 941673545738002381], [1078297968137412989, 615313745506248579], [1375102846946731697, 1124764272089465404]]"
fixed,adversarial,10000,5000,2.0,1,26,0.34428345800188254,3.442834580018825e-05,1.46079170899975,0.00029215834179995,25253982,5050.7964,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,26,0.02514583399897674,2.514583399897674e-06,0.009779750002053333,1.955950000410667e-06,20268,4.0536,9,2.0,4318,682,1.4615060725156088,5682,10000,2.305843009213694e+18,"[[1075367493781816306, 1590101887495472611], [1902892487837865007, 1154722482783782897], [1398969667391390162, 561164263128564704]]"
fixed,adversarial,10000,5000,2.0,1,27,0.34360137499970733,3.4360137499970736e-05,1.4697937080018164,0.0002939587416003633,25155403,5031.0806,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,27,0.024862583999492927,2.4862583999492925e-06,0.009788708997803042,1.9577417995606084e-06,18942,3.7884,7,2.0,4471,529,1.2642784503423286,5529,10000,2.305843009213694e+18,"[[86018572855962195, 1847883699258444581], [153743650771889609, 794633789185287595], [2121092647333014343, 2013162642849706046]]"
fixed,adversarial,10000,5000,2.0,1,28,0.3441834170007496,3.441834170007496e-05,1.4575149589982175,0.0002915029917996435,25157767,5031.5534,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,28,0.025091791998420376,2.5091791998420377e-06,0.009786874998098938,1.9573749996197877e-06,19348,3.8696,10,2.0,4373,627,1.3704014010500718,5627,10000,2.305843009213694e+18,"[[273089160051860230, 1621121173616640907], [1037773347474994553, 742865219208374151], [246540013351488701, 1890370731478794172]]"
fixed,adversarial,10000,5000,2.0,1,29,0.3451237500012212,3.451237500012212e-05,1.4428333750001912,0.0002885666750000382,24803583,4960.7166,10000,2.0,1,4999,141.40721339450826,9999,10000,,
universal,adversarial,10000,5000,2.0,3,29,0.02510062499641208,2.510062499641208e-06,0.009785791997273918,1.9571583994547835e-06,18341,3.6682,7,2.0,4421,579,1.3085870242364472,5579,10000,2.305843009213694e+18,"[[1172432318357405658, 1841538480035479711], [610889197299678937, 356910957590253921], [1744744512350649053, 459482189801702091]]"
fixed,near_duplicate,10000,5000,2.0,1,0,0.0067499169999791775,6.749916999979177e-07,0.0033073330014303792,6.614666002860759e-07,5000,1.0,1,0.2,1000,4000,0.4,0,1000,,
universal,near_duplicate,10000,5000,2.0,3,0,0.01723679100177833,1.723679100177833e-06,0.00865745900227921,1.7314918004558422e-06,6169,1.2338,3,0.2,929,4071,0.43451121964800865,71,1000,2.305843009213694e+18,"[[256711980439665054, 1709899044117486289], [564682175042572888, 321752549611034334], [236337776990707882, 1707863537360842093]]"
fixed,near_duplicate,10000,5000,2.0,1,1,0.006726292001985712,6.726292001985712e-07,0.0032861250001587905,6.572250000317581e-07,5000,1.0,1,0.2,1000,4000,0.4,0,1000,,
universal,near_duplicate,10000,5000,2.0,3,1,0.017320708000625018,1.7320708000625018e-06,0.008714333001989871,1.7428666003979742e-06,6075,1.215,3,0.2,937,4063,0.43081318457076034,63,1000,2.305843009213694e+18,"[[659665203979258006, 1758630025113616856], [2212240429613108902, 852878681887507335], [1610489816920689347, 222016741360720591]]"
fixed,near_duplicate,10000,5000,2.0,1,2,0.006811625000409549,6.81162500040955e-07,0.0032574590004514903,6.514918000902981e-07,5000,1.0,1,0.2,1000,4000,0.4,0,1000,,
universal,near_duplicate,10000,5000,2.0,3,2,0.01720233300147811,1.720233300147811e-06,0.008636416001536418,1.7272832003072837e-06,6024,1.2048,3,0.2,943,4057,0.428485705712571,57,1000,2.305843009213694e+18,"[[1199085610155232937, 1617812241682181496], [268989063807004320, 875226211544593835], [667698580330647039, 518091674429352682]]"
fixed,near_duplicate,10000,5000,2.0,1,3,0.006731207999109756,6.731207999109756e-07,0.003354208001837833,6.708416003675666e-07,5000,1.0,1,0.2,1000,4000,0.4,0,1000,,
universal,near_duplicate,10000,5000,2.0,3,3,0.017541459001222393,1.7541459001222393e-06,0.008871791000274243,1.7743582000548487e-06,8690,1.738,5,0.2,795,4205,0.5249761899362675,205,1000,2.305843009213694e+18,"[[963130306873368709, 594124941275654819], [699113413627218811, 49790444920847614], [1116618126344352917, 264798812748597129]]"
fixed,near_duplicate,10000,5000,2.0,1,4,0.006787000002077548,6.787000002077548e-07,0.0037381250003818423,7.476250000763685e-07,5000,1.0,1,0.2,1000,4000,0.4,0,1000,,
universal,near_duplicate,10000,5000,2.0,3,4,0.017548542000440648,1.7548542000440648e-06,0.011280041999270907,2.2560083998541812e-06,6048,1.2096,3,0.2,921,4079,0.4395452195167182,79,1000,2.305843009213694e+18,"[[176127807941085543, 92145436972157049], [1353304280071655414, 2046636642761636536], [1463118878522575776, 350413271360474182]]"
fixed,near_duplicate,10000,5000,2.0,1,5,0.006778833998396294,6.778833998396294e-07,0.004390750000311527,8.781500000623055e-07,5000,1.0,1,0.1998,999,4001,0.3998499218456845,0,999,,
universal,near_duplicate,10000,5000,2.0,3,5,0.018296375001227716,1.8296375001227716e-06,0.01057583399961004,2.115166799922008e-06,5998,1.1996,3,0.1998,933,4067,0.43298956107509107,66,999,2.305843009213694e+18,"[[144173240364996770, 1276607102766329742], [1316153465216681486, 593588258721341972], [891339916669062610, 1419387771326649839]]"
fixed,near_duplicate,10000,5000,2.0,1,6,0.006798791997425724,6.798791997425724e-07,0.0034909999994852114,6.981999998970422e-07,5000,1.0,1,0.2,1000,4000,0.4,0,1000,,
universal,near_duplicate,10000,5000,2.0,3,6,0.01796995800032164,1.7969958000321639e-06,0.008878749998984858,1.7757499997969716e-06,6685,1.337,3,0.2,884,4116,0.4578209256903839,116,1000,2.305843009213694e+18,"[[727386515324539458, 1284136067485901726], [1233138577490571038, 1828907452299493987], [1165171476919621068, 1646066583754636611]]"
fixed,near_duplicate,10000,5000,2.0,1,7,0.006818041998485569,6.818041998485569e-07,0.0033398750019841827,6.679750003968366e-07,5000,1.0,1,0.2,1000,4000,0.4,0,1000,,
universal,near_duplicate,10000,5000,2.0,3,7,0.017639624998992076,1.7639624998992076e-06,0.008728332999453414,1.7456665998906828e-06,5924,1.1848,3,0.2,928,4072,0.4349712634186309,72,1000,2.305843009213694e+18,"[[793970665397899006, 2152094108188559335], [745929175751854539, 1278256298576207987], [1862522474300937406, 1567653588555493210]]"
fixed,near_duplicate,10000,5000,2.0,1,8,0.0067917499982286245,6.791749998228625e-07,0.003326750000269385,6.65350000053877e-07,5000,1.0,1,0.2,1000,4000,0.4,0,1000,,
universal,near_duplicate,10000,5000,2.0,3,8,0.01804729200011934,1.8047292000119342e-06,0.009098416001506848,1.8196832003013696e-06,8253,1.6506,4,0.2,877,4123,0.466476151587624,123,1000,2.305843009213694e+18,"[[1973099216186019426, 839551891445904909], [2054075847285760178, 1596895736779450158], [1768356806526079850, 761040643918656312]]"
